AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODPERSO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,T211,TICUEST01,FACPOB
2024,02,017523,044,11,130901,4,4,03,20230175230441103,3,1,3,1,2, ,2,25, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,2023.81201072846
2024,02,017523,044,11,130901,4,4,04,20230175230441104,3,1,3,1,2, ,2,24, ,6, , , ,4,4,4,4,0, , , , , , , , ,2,1919.04745600049
2024,02,017523,044,11,130901,4,4,05,20230175230441105,3,1,3,1,2, ,2,19, ,6, , , ,5,5,5,5,0, , , , , , , , ,2,1919.04745600049
2024,02,017523,044,11,130901,4,4,06,20230175230441106,3,1,3,1,2, ,2,27, ,6, , , ,6,6,6,6,0, , , , , , , , ,2,2023.81201072846
2024,02,017523,102,11,130901,4,4,01,20230175231021101,1,1,1,1,2, ,1,36, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,2389.94229863286
2024,02,017523,102,11,130901,4,4,02,20230175231021102,2,1,2,1,2, ,2,34, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,2023.81201072846
2024,02,017523,102,11,130901,4,4,03,20230175231021103,3,1,3,1,2, ,1,14, ,6,2,9, ,3,3,3,3,0, , , , , , , ,9,2,1985.0206052048
2024,02,017523,102,11,130901,4,4,04,20230175231021104,3,1,3,1,2, ,2,7, , ,2,10, ,4,4,0,4,0, , , , , , , ,11,2,2101.07780836171
2024,02,017523,123,11,130901,4,4,01,20230175231231101,1,1,1,1,2, ,2,80, ,3, , , ,1,1,1,1,0, , , , , , , , ,2,1142.39289895192
2024,02,017523,123,11,130901,4,4,02,20230175231231102,3,1,3,1,2, ,1,30, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,2389.94229863286
2024,02,017523,123,11,130901,4,4,03,20230175231231103,5,0,1,1,2, ,1,26, ,6, , , ,3,3,3,3,0, , , , , , , , ,2,2389.94229863286
2024,02,017523,123,11,130901,4,4,04,20240175231231104,5,0,1,1,2, ,2,23, ,6, , , ,4,4,4, ,1, , , , , , , , ,2,1919.04745600049
2024,02,017523,142,11,130901,4,4,01,20230175231421101,1,1,1,1,2, ,2,37, ,5, , , ,1,1,1,1,0, , , , , , , , ,2,2023.81201072846
2024,02,017523,142,11,130901,4,4,02,20230175231421102,3,1,3,1,2, ,1,22, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,1985.0206052048
2024,02,017523,142,11,130901,4,4,03,20230175231421103,3,1,3,1,2, ,2,13, ,6,1, ,14,3,3,0,3,0, , , , , , , , ,2,2101.07780836171
2024,02,017538,037,11,130902,4,7,01,20240175380371101,1,0,1,1,2, ,1,49, ,5, , , ,1,1,1, , , , , , , , , , ,2,1225.68832829657
2024,02,017538,038,11,130902,4,7,01,20240175380381101,1,1,1,1,2, ,1,50, ,1, , , ,1,1,1, , , , , , , , , , ,2,1225.68832829657
2024,02,017538,038,11,130902,4,7,02,20240175380381102,2,1,2,1,2, ,2,38, ,1, , , ,2,2,2, , , , , , , , , , ,2,1443.76746562459
2024,02,017538,038,11,130902,4,7,03,20240175380381103,3,1,3,1,2, ,2,15, ,6,1, ,14,3,3,3, , , , , , , , , , ,2,1369.02946878246
2024,02,017538,039,11,130902,4,7,01,20240175380391101,1,1,1,1,2, ,2,38, ,5, , , ,1,1,1, , , , , , , , , , ,2,1443.76746562459
2024,02,017538,039,11,130902,4,7,02,20240175380391102,3,1,3,1,2, ,1,3, , , , , ,2,2,0, , , , , , , , , , ,2,1456.53383222811
2024,02,017538,040,11,130902,4,7,01,20240175380401101,1,1,1,1,2, ,1,27, ,1, , , ,1,1,1, , , , , , , , , , ,2,1704.96119066128
2024,02,017538,040,11,130902,4,7,02,20240175380401102,2,1,2,1,2, ,2,30, ,1, , , ,2,2,2, , , , , , , , , , ,2,1443.76746562459
2024,02,017538,040,11,130902,4,7,03,20240175380401103,3,1,3,1,2, ,1,11, , ,1, ,24,3,3,0, , , , , , , , , , ,2,1456.53383222811
2024,02,017538,040,11,130902,4,7,04,20240175380401104,3,1,3,1,2, ,1,8, , ,1, ,18,4,4,0, , , , , , , , , , ,2,1456.53383222811
2024,02,017538,040,11,130902,4,7,05,20240175380401105,3,1,3,1,2, ,2,4, , , , , ,5,5,0, , , , , , , , , , ,2,1498.88812121763
2024,02,017538,040,11,130902,4,7,06,20240175380401106,3,1,3,1,2, ,2,3, , , , , ,6,6,0, , , , , , , , , , ,2,1498.88812121763
2024,02,017538,132,11,130902,4,7,01,20240175381321101,1,0,1,1,2, ,2,62, ,3, , , ,1,1,1, , , , , , , , , , ,2,1066.99899351122
2024,02,017538,133,11,130902,4,7,01,20240175381331101,1,1,1,1,2, ,1,46, ,1, , , ,1,1,1, , , , , , , , , , ,2,1225.68832829657
2024,02,017538,133,11,130902,4,7,02,20240175381331102,2,1,2,1,2, ,2,41, ,1, , , ,2,2,2, , , , , , , , , , ,2,1443.76746562459
2024,02,017538,133,11,130902,4,7,03,20240175381331103,3,1,3,1,2, ,1,10, , ,1, ,21,3,3,0, , , , , , , , , , ,2,1456.53383222811
2024,02,017538,133,11,130902,4,7,04,20240175381331104,3,1,3,1,2, ,1,6, , ,2,10, ,4,4,0, , , , , , , , , ,11,2,1456.53383222811
2024,02,017538,133,11,130902,4,7,05,20240175381331105,3,1,3,1,2, ,2,2, , , , , ,0,5,0, , , , , , , , , , ,2,1498.88812121763
2024,02,017538,134,11,130902,4,7,01,20240175381341101,1,0,1,1,2, ,2,69, ,3, , , ,1,1,1, , , , , , , , , , ,2,814.971791709877
2024,02,017538,135,11,130902,4,7,01,20240175381351101,1,1,1,1,2, ,1,29, ,2, , , ,1,1,1, , , , , , , , , , ,2,1704.96119066128
2024,02,017538,135,11,130902,4,7,02,20240175381351102,2,1,2,1,2, ,2,34, ,2, , , ,2,2,2, , , , , , , , , , ,2,1443.76746562459
2024,02,017538,135,11,130902,4,7,03,20240175381351103,3,1,3,1,2, ,1,9, , ,2,10, ,3,3,0, , , , , , , , , ,11,2,1456.53383222811
2024,02,017538,135,11,130902,4,7,04,20240175381351104,3,1,3,1,2, ,1,3, , , , , ,4,4,0, , , , , , , , , , ,2,1456.53383222811
2024,02,017538,135,11,130902,4,7,05,20240175381351105,3,1,3,1,2, ,2,2, , , , , ,0,5,0, , , , , , , , , , ,2,1498.88812121763
2024,02,017549,003,11,130305,4,6,01,20240175490031101,1,1,1,1,2, ,1,47, ,1, , , ,1,1,1, , , , , , , , , , ,2,1225.68832829657
2024,02,017549,003,11,130305,4,6,02,20240175490031102,2,1,2,1,2, ,2,47, ,1, , , ,2,2,2, , , , , , , , , , ,2,1066.99899351122
2024,02,017549,003,11,130305,4,6,03,20240175490031103,3,1,3,1,2, ,1,19, ,6, , , ,3,3,3, , , , , , , , , , ,2,1416.09406071148
2024,02,017549,003,11,130305,4,6,04,20240175490031104,3,1,3,1,2, ,1,13, ,6,1, ,12,4,4,0, , , , , , , , , , ,2,1456.53383222811
2024,02,017549,015,11,130305,4,6,01,20240175490151101,1,1,1,1,2, ,1,62, ,2, , , ,1,1,1, , , , , , , , , , ,2,1225.68832829657
2024,02,017549,015,11,130305,4,6,02,20240175490151102,2,1,2,1,2, ,2,63, ,2, , , ,2,2,2, , , , , , , , , , ,2,1066.99899351122
2024,02,017549,027,11,130305,4,6,01,20240175490271101,1,1,1,1,2, ,2,49, ,3, , , ,1,1,1, , , , , , , , , , ,2,1066.99899351122
2024,02,017549,027,11,130305,4,6,02,20240175490271102,3,1,3,1,1, ,2,24, ,6, , , ,2,2,2, , , , , , , , , , ,2,1369.02946878246
2024,02,017549,027,11,130305,4,6,03,20240175490271103,3,0,1,1,2, ,1,9, , ,2,10, ,3,3,0, , , , , , , , , ,11,2,1456.53383222811
2024,02,017549,027,11,130305,4,6,04,20240175490271104,3,2,1,1,1, ,1,26, ,1, , , ,4,4,4, , , , , , , , , , ,2,1704.96119066128
2024,02,017549,027,11,130305,4,6,05,20240175490271105,4,2,2,1,2, ,2,29, ,1, , , ,5,5,5, , , , , , , , , , ,2,1443.76746562459
2024,02,017549,027,11,130305,4,6,06,20240175490271106,5,2,3,1,2, ,2,0,6, , , , ,0,6,0, , , , , , , , , , ,2,1498.88812121763
2024,02,017549,041,11,130305,4,6,01,20240175490411101,1,1,1,1,2, ,1,47, ,1, , , ,1,1,1, , , , , , , , , , ,2,1225.68832829657
2024,02,017549,041,11,130305,4,6,02,20240175490411102,2,1,2,1,2, ,2,61, ,1, , , ,2,2,2, , , , , , , , , , ,2,1066.99899351122
2024,02,017549,053,11,130305,4,6,01,20240175490531101,1,1,1,1,2, ,2,25, ,5, , , ,1,1,1, , , , , , , , , , ,2,1443.76746562459
2024,02,017549,053,11,130305,4,6,02,20240175490531102,3,1,3,1,2, ,2,8, , ,2,10, ,2,2,0, , , , , , , , , ,11,2,1498.88812121763
2024,02,017549,053,11,130305,4,6,03,20240175490531103,3,1,3,1,2, ,1,0,10, , , , ,0,3,0, , , , , , , , , , ,2,1456.53383222811
2024,02,017549,053,11,130305,4,6,04,20240175490531104,6,2,1,1,2, ,1,53, ,1, , , ,4,4,4, , , , , , , , , , ,2,1225.68832829657
2024,02,017549,053,11,130305,4,6,05,20240175490531105,6,2,2,1,2, ,2,69, ,1, , , ,5,5,5, , , , , , , , , , ,2,814.971791709877
2024,02,017549,089,11,130305,4,6,01,20240175490891101,1,1,1,1,2, ,2,37, ,5, , , ,1,1,1, , , , , , , , , , ,2,1443.76746562459
2024,02,017549,089,11,130305,4,6,02,20240175490891102,3,1,3,1,2, ,2,16, ,6,2,10, ,2,2,2, , , , , , , , , ,11,2,1369.02946878246
2024,02,017549,089,11,130305,4,6,03,20240175490891103,3,1,3,1,2, ,2,6, , ,2,10, ,3,3,0, , , , , , , , , ,11,2,1498.88812121763
2024,02,017549,101,11,130305,4,6,01,20240175491011101,1,1,1,1,2, ,1,44, ,2, , , ,1,1,1, , , , , , , , , , ,2,1704.96119066128
2024,02,017549,101,11,130305,4,6,02,20240175491011102,2,1,2,1,2, ,2,35, ,2, , , ,2,2,2, , , , , , , , , , ,2,1443.76746562459
2024,02,017549,101,11,130305,4,6,03,20240175491011103,3,1,3,1,2, ,2,15, ,6,1, ,10,3,3,3, , , , , , , , , , ,2,1369.02946878246
2024,02,017549,101,11,130305,4,6,04,20240175491011104,3,1,3,1,2, ,2,13, ,6,1, ,10,4,4,0, , , , , , , , , , ,2,1498.88812121763
2024,02,017549,101,11,130305,4,6,05,20240175491011105,3,1,3,1,2, ,1,11, , ,1, ,7,5,5,0, , , , , , , , , , ,2,1456.53383222811
2024,02,017549,101,11,130305,4,6,06,20240175491011106,3,1,3,1,2, ,2,8, , ,2,10, ,6,6,0, , , , , , , , , ,11,2,1498.88812121763
2024,02,017549,101,11,130305,4,6,07,20240175491011107,3,1,3,1,2, ,1,6, , ,2,10, ,7,7,0, , , , , , , , , ,11,2,1456.53383222811
2024,02,017549,125,11,130305,4,6,01,20240175491251101,1,0,1,1,2, ,1,75, ,5, , , ,1,1,1, , , , , , , , , , ,2,777.258898511643
2024,02,017552,033,11,130906,4,7,01,20240175520331101,1,0,1,1,2, ,2,74, ,3, , , ,1,1,1, , , , , , , , , , ,2,814.971791709877
2024,02,017552,034,11,130906,4,7,01,20240175520341101,1,1,1,1,2, ,1,42, ,1, , , ,1,1,1, , , , , , , , , , ,2,1704.96119066128
2024,02,017552,034,11,130906,4,7,02,20240175520341102,2,1,2,1,2, ,2,40, ,1, , , ,2,2,2, , , , , , , , , , ,2,1443.76746562459
2024,02,017552,034,11,130906,4,7,03,20240175520341103,3,1,3,1,2, ,1,16, ,6,1, ,24,3,3,3, , , , , , , , , , ,2,1416.09406071148
2024,02,017552,034,11,130906,4,7,04,20240175520341104,3,1,3,1,2, ,2,6, , ,2,10, ,4,4,0, , , , , , , , , ,11,2,1498.88812121763
2024,02,017552,034,11,130906,4,7,05,20240175520341105,3,1,3,1,2, ,1,1, , , , , ,0,5,0, , , , , , , , , , ,2,1456.53383222811
2024,02,017552,035,11,130906,4,7,01,20240175520351101,1,1,1,1,2, ,2,45, ,5, , , ,1,1,1, , , , , , , , , , ,2,1066.99899351122
2024,02,017552,035,11,130906,4,7,02,20240175520351102,3,1,3,1,1, ,2,16, ,6,2,10, ,2,2,2, , , , , , , , , ,11,2,1369.02946878246
2024,02,017552,035,11,130906,4,7,03,20240175520351103,3,1,3,1,2, ,1,13, ,6,2,10, ,3,3,0, , , , , , , , , ,11,2,1456.53383222811
2024,02,017552,098,11,130906,4,7,01,20240175520981101,1,1,1,1,2, ,1,66, ,1, , , ,1,1,1, , , , , , , , , , ,2,777.258898511643
2024,02,017552,098,11,130906,4,7,02,20240175520981102,2,1,2,1,2, ,2,63, ,1, , , ,2,2,2, , , , , , , , , , ,2,1066.99899351122
2024,02,017552,098,11,130906,4,7,03,20240175520981103,3,1,3,1,2, ,2,20, ,6, , , ,3,3,3, , , , , , , , , , ,2,1369.02946878246
2024,02,017552,100,11,130906,4,7,01,20240175521001101,1,1,1,1,2, ,1,75, ,1, , , ,1,1,1, , , , , , , , , , ,2,777.258898511643
2024,02,017552,100,11,130906,4,7,02,20240175521001102,2,1,2,1,2, ,2,72, ,1, , , ,2,2,2, , , , , , , , , , ,2,814.971791709877
2024,02,017552,101,11,130906,4,7,01,20240175521011101,1,0,1,1,2, ,2,77, ,3, , , ,1,1,1, , , , , , , , , , ,2,814.971791709877
2024,02,017552,103,11,130906,4,7,01,20240175521031101,1,0,1,1,2, ,2,82, ,6, , , ,1,1,1, , , , , , , , , , ,2,814.971791709877
2024,02,017552,104,11,130906,4,7,01,20240175521041101,1,0,1,1,2, ,1,82, ,3, , , ,1,1,1, , , , , , , , , , ,2,777.258898511643
2024,02,017569,017,11,130802,4,7,01,20230175690171101,1,1,1,1,2, ,1,73, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,777.258898418921
2024,02,017569,017,11,130802,4,7,02,20230175690171102,2,1,2,1,2, ,2,59, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,1066.99899338393
2024,02,017569,017,11,130802,4,7,03,20240175690171103,3,0,1,2, ,2,2,28, ,6, , , ,0,0,0, , , , , , , , , , ,2,1443.76746545236
2024,02,017569,018,11,130802,4,7,01,20230175690181101,1,1,1,1,2, ,1,47, ,6, , , ,1,1,1,1,0, , , , , , , , ,2,1225.68832815035
2024,02,017569,018,11,130802,4,7,02,20230175690181102,11,1,11,1,2, ,2,52, ,6, , , ,2,2,2,2,0, , , , , , , , ,2,1066.99899338393
2024,02,017569,019,11,130802,4,7,01,20230175690191101,1,1,1,1,1, ,1,29, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,1704.96119045788
2024,02,017569,019,11,130802,4,7,02,20230175690191102,2,1,2,1,2, ,2,37, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,1443.76746545236
2024,02,017569,019,11,130802,4,7,03,20230175690191103,3,1,3,1,2, ,1,9, , ,2,10, ,3,3,0,3,0, , , , , , , ,11,2,1456.53383205436
2024,02,017569,019,11,130802,4,7,04,20230175690191104,3,1,3,1,2, ,1,1, , , , , ,0,4,0,4,0, , , , , , , , ,2,1456.53383205436
2024,02,017569,020,11,130802,4,7,01,20230175690201101,1,1,1,1,2, ,1,39, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,1704.96119045788
2024,02,017569,020,11,130802,4,7,02,20230175690201102,2,1,2,1,2, ,2,35, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,1443.76746545236
2024,02,017569,020,11,130802,4,7,03,20230175690201103,3,1,3,1,2, ,2,17, ,6,2,10, ,3,3,3,3,0, , , , , , , ,11,2,1369.02946861915
2024,02,017569,020,11,130802,4,7,04,20230175690201104,3,1,3,1,2, ,1,12, ,6,2,10, ,4,4,0,4,0, , , , , , , ,11,2,1456.53383205436
2024,02,017569,020,11,130802,4,7,05,20230175690201105,3,1,3,1,2, ,1,6, , ,2,10, ,5,5,0,5,0, , , , , , , ,11,2,1456.53383205436
2024,02,017569,067,11,130802,4,7,01,20230175690671101,1,1,1,1,2, ,1,75, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,777.258898418921
2024,02,017569,067,11,130802,4,7,02,20230175690671102,2,1,2,1,2, ,2,62, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,1066.99899338393
2024,02,017569,069,11,130802,4,7,01,20230175690691101,1,1,1,1,2, ,1,43, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,1704.96119045788
2024,02,017569,069,11,130802,4,7,02,20230175690691102,2,1,2,1,2, ,2,40, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,1443.76746545236
2024,02,017569,069,11,130802,4,7,03,20230175690691104,3,1,3,1,1, ,2,17, ,6,2,8, ,3,3,3,4,0, , , , , , , ,8,2,1369.02946861915
2024,02,017569,069,11,130802,4,7,04,20230175690691105,3,1,3,1,2, ,2,9, , ,2,10, ,4,4,0,5,0, , , , , , , ,11,2,1498.88812103882
2024,02,017569,069,11,130802,4,7,05,20230175690691103,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,02,017569,071,11,130802,4,7,01,20230175690711101,1,1,1,1,2, ,1,34, ,1, , , ,1,1,1,1,0, , , , , , , , ,2,1704.96119045788
2024,02,017569,071,11,130802,4,7,02,20230175690711102,2,1,2,1,2, ,2,34, ,1, , , ,2,2,2,2,0, , , , , , , , ,2,1443.76746545236
2024,02,017569,071,11,130802,4,7,03,20230175690711103,3,1,3,1,2, ,1,13, ,6,1, ,14,3,3,0,3,0, , , , , , , , ,2,1456.53383205436
2024,02,017569,071,11,130802,4,7,04,20230175690711104,3,1,3,1,2, ,1,9, , ,2,10, ,4,4,0,4,0, , , , , , , ,11,2,1456.53383205436
2024,02,017569,071,11,130802,4,7,05,20230175690711105,3,1,3,1,2, ,1,7, , ,2,10, ,5,5,0,5,0, , , , , , , ,11,2,1456.53383205436
2024,02,017569,071,11,130802,4,7,06,20240175690711106,3,1,3,1,2, ,1,0,9, , , , ,0,6,0, ,1, , , , , , , , ,2,1456.53383205436
2024,02,017569,071,11,130802,4,7,07,20230175690711106,0, , , , , , , , , , , , , , , , , ,2, , , , , , , ,2, 
2024,02,017569,072,11,130802,4,7,01,20230175690721101,1,1,1,1,2, ,1,40, ,2, , , ,1,1,1,1,0, , , , , , , , ,2,1704.96119045788
2024,02,017569,072,11,130802,4,7,02,20230175690721102,2,1,2,1,2, ,2,35, ,2, , , ,2,2,2,2,0, , , , , , , , ,2,1443.76746545236
2024,02,017569,072,11,130802,4,7,03,20230175690721103,3,1,3,1,1, ,2,17, ,6,2,9, ,3,3,3,3,0, , , , , , , ,9,2,1369.02946861915
2024,02,017569,072,11,130802,4,7,04,20230175690721104,3,1,3,1,2, ,2,12, ,6,1, ,24,4,4,0,4,0, , , , , , , , ,2,1498.88812103882
2024,02,017590,010,11,140101,1,1,01,20240175900101101,1,1,1,1,2, ,1,51, ,2, , , ,1,1,1, , , , , , , , , , ,2,808.916054325233
2024,02,017590,010,11,140101,1,1,02,20240175900101102,2,1,2,1,2, ,2,48, ,2, , , ,2,2,2, , , , , , , , , , ,2,704.186044587388
2024,02,017590,010,11,140101,1,1,03,20240175900101103,3,1,3,1,2, ,2,22, ,6, , , ,3,3,3, , , , , , , , , , ,2,903.516734700051
2024,02,017590,010,11,140101,1,1,04,20240175900101104,3,1,3,1,2, ,1,18, ,6, , , ,4,4,4, , , , , , , , , , ,2,934.577896924351
2024,02,017590,010,11,140101,1,1,05,20240175900101105,3,1,3,1,2, ,1,18, ,6, , , ,5,5,5, , , , , , , , , , ,2,934.577896924351
2024,02,017590,010,11,140101,1,1,06,20240175900101106,3,1,3,1,2, ,1,3, , , , , ,6,6,0, , , , , , , , , , ,2,961.266884375598
2024,02,017590,029,11,140101,1,1,01,20240175900291101,1,1,1,1,2, ,1,75, ,2, , , ,1,1,1, , , , , , , , , , ,2,512.966621985394
2024,02,017590,029,11,140101,1,1,02,20240175900291102,2,1,2,1,2, ,2,71, ,2, , , ,2,2,2, , , , , , , , , , ,2,537.855954827048
2024,02,017590,029,11,140101,1,1,03,20240175900291103,3,1,3,1,2, ,1,38, ,6, , , ,3,3,3, , , , , , , , , , ,2,1125.22118983062
2024,02,017590,029,11,140101,1,1,04,20240175900291104,3,0,1,1,2, ,2,47, ,3, , , ,4,4,4, , , , , , , , , , ,2,704.186044587388
2024,02,017590,064,11,140101,1,1,01,20240175900641101,1,1,1,1,2, ,1,75, ,2, , , ,1,1,1, , , , , , , , , , ,2,512.966621985394
2024,02,017590,064,11,140101,1,1,02,20240175900641102,2,1,2,1,2, ,2,74, ,2, , , ,2,2,2, , , , , , , , , , ,2,537.855954827048
2024,02,017590,082,11,140101,1,1,01,20240175900821101,1,1,1,1,2, ,1,78, ,2, , , ,1,1,1, , , , , , , , , , ,2,512.966621985394
2024,02,017590,082,11,140101,1,1,02,20240175900821102,2,1,2,1,2, ,2,76, ,2, , , ,2,2,2, , , , , , , , , , ,2,537.855954827048
2024,02,017590,082,11,140101,1,1,03,20240175900821103,3,2,1,1,2, ,2,49, ,5, , , ,3,3,3, , , , , , , , , , ,2,704.186044587388
2024,02,017590,082,11,140101,1,1,04,20240175900821104,5,2,3,1,2, ,1,29, ,6, , , ,4,4,4, , , , , , , , , , ,2,1125.22118983062
2024,02,017590,099,11,140101,1,1,01,20240175900991101,1,1,1,1,2, ,2,68, ,2, , , ,1,1,1, , , , , , , , , , ,2,537.855954827048
2024,02,017590,099,11,140101,1,1,02,20240175900991102,2,1,2,1,2, ,1,73, ,2, , , ,2,2,2, , , , , , , , , , ,2,512.966621985394
2024,02,017590,099,11,140101,1,1,03,20240175900991103,3,1,3,1,2, ,1,36, ,6, , , ,3,3,3, , , , , , , , , , ,2,1125.22118983062
2024,02,017590,099,11,140101,1,1,04,20240175900991104,3,0,1,1,2, ,1,40, ,5, , , ,4,4,4, , , , , , , , , , ,2,1125.22118983062
2024,02,017590,117,11,140101,1,1,01,20240175901171101,1,1,1,1,2, ,1,68, ,2, , , ,1,1,1, , , , , , , , , , ,2,512.966621985394
2024,02,017590,117,11,140101,1,1,02,20240175901171102,2,1,2,1,2, ,2,67, ,2, , , ,2,2,2, , , , , , , , , , ,2,537.855954827048
2024,02,017590,117,11,140101,1,1,03,20240175901171103,3,1,3,1,2, ,1,40, ,6, , , ,3,3,3, , , , , , , , , , ,2,1125.22118983062
2024,02,017590,117,11,140101,1,1,04,20240175901171104,3,1,3,1,2, ,2,34, ,6, , , ,4,4,4, , , , , , , , , , ,2,952.841480737021
2024,02,017590,151,11,140101,1,1,01,20240175901511101,1,1,1,1,2, ,2,49, ,6, , , ,1,1,1, , , , , , , , , , ,2,704.186044587388
2024,02,017590,151,11,140101,1,1,02,20240175901511102,6,1,6,1,2, ,2,74, ,5, , , ,2,2,2, , , , , , , , , , ,2,537.855954827048
2024,02,017590,169,11,140101,1,1,01,20240175901691101,1,0,1,1,2, ,2,86, ,3, , , ,1,1,1, , , , , , , , , , ,2,537.855954827048
2024,02,017590,169,11,140101,1,1,02,20240175901691102,3,1,2,1,2, ,2,48, ,2, , , ,2,2,2, , , , , , , , , , ,2,704.186044587388
2024,02,017590,169,11,140101,1,1,03,20240175901691103,4,1,1,1,2, ,1,40, ,2, , , ,3,3,3, , , , , , , , , , ,2,1125.22118983062
2024,02,017590,169,11,140101,1,1,04,20240175901691104,5,1,3,1,2, ,1,10, , ,2,10, ,4,4,0, , , , , , , , , ,11,2,961.266884375598
2024,02,017590,169,11,140101,1,1,05,20240175901691105,5,1,3,1,2, ,2,7, , ,2,10, ,5,5,0, , , , , , , , , ,11,2,989.219393624639
2024,02,017610,021,11,140105,1,1,01,20240176100211101,1,1,1,1,2, ,2,39, ,5, , , ,1,1,1, , , , , , , , , , ,2,1237.45646870268
2024,02,017610,021,11,140105,1,1,02,20240176100211102,3,1,3,1,2, ,1,22, ,6, , , ,2,2,2, , , , , , , , , , ,2,1213.73752868215
2024,02,017610,021,11,140105,1,1,03,20240176100211103,3,1,3,1,2, ,2,17, ,6,1, ,60,3,3,3, , , , , , , , , , ,2,1173.39835695533
2024,02,017610,021,11,140105,1,1,04,20240176100211104,3,1,3,1,2, ,1,13, ,6,2,8, ,4,4,0, , , , , , , , , ,8,2,1248.39855135207
2024,02,017610,021,11,140105,1,1,05,20240176100211105,3,1,3,1,2, ,2,12, ,6,2,8, ,5,5,0, , , , , , , , , ,8,2,1284.70051142201
2024,02,017610,021,11,140105,1,1,06,20240176100211106,3,1,3,1,2, ,2,7, , ,2,9, ,6,6,0, , , , , , , , , ,9,2,1284.70051142201
2024,02,017610,021,11,140105,1,1,07,20240176100211107,3,1,3,1,2, ,1,6, , ,2,9, ,7,7,0, , , , , , , , , ,9,2,1248.39855135207
2024,02,017610,036,11,140105,1,1,01,20240176100361101,1,1,1,1,2, ,1,51, ,1, , , ,1,1,1, , , , , , , , , , ,2,1050.54033047338
2024,02,017610,036,11,140105,1,1,02,20240176100361102,2,1,2,1,2, ,2,48, ,1, , , ,2,2,2, , , , , , , , , , ,2,914.52733079042
2024,02,017610,036,11,140105,1,1,03,20240176100361103,3,1,3,1,2, ,1,17, ,6,2,9, ,3,3,3, , , , , , , , , ,9,2,1213.73752868215
2024,02,017610,036,11,140105,1,1,04,20240176100361104,3,1,3,1,2, ,2,12, ,6,2,9, ,4,4,0, , , , , , , , , ,9,2,1284.70051142201
2024,02,017610,036,11,140105,1,1,05,20240176100361105,3,2,1,1,2, ,2,27, ,5, , , ,5,5,5, , , , , , , , , , ,2,1237.45646870268
2024,02,017610,036,11,140105,1,1,06,20240176100361106,5,2,3,1,2, ,2,2, , , , , ,0,6,0, , , , , , , , , , ,2,1284.70051142201
2024,02,017610,053,11,140105,1,1,01,20240176100531101,1,1,1,1,2, ,1,34, ,1, , , ,1,1,1, , , , , , , , , , ,2,1461.32622081084
2024,02,017610,053,11,140105,1,1,02,20240176100531102,2,1,2,1,2, ,2,26, ,1, , , ,2,2,2, , , , , , , , , , ,2,1237.45646870268
2024,02,017610,053,11,140105,1,1,03,20240176100531103,3,1,3,1,2, ,1,7, , ,2,9, ,3,3,0, , , , , , , , , ,9,2,1248.39855135207
2024,02,017610,053,11,140105,1,1,04,20240176100531104,11,2,1,1,2, ,1,28, ,1, , , ,4,4,4, , , , , , , , , , ,2,1461.32622081084
2024,02,017610,053,11,140105,1,1,05,20240176100531105,7,2,2,1,2, ,2,19, ,1, , , ,5,5,5, , , , , , , , , , ,2,1173.39835695533
2024,02,017610,053,11,140105,1,1,06,20240176100531106,7,0,1,2, ,2,2,19, ,6, , , ,0,0,0, , , , , , , , , , ,2,1173.39835695533
2024,02,017610,069,11,140105,1,1,01,20240176100691101,1,1,1,1,2, ,2,58, ,3, , , ,1,1,1, , , , , , , , , , ,2,914.52733079042
2024,02,017610,069,11,140105,1,1,02,20240176100691102,3,1,3,1,2, ,1,29, ,6, , , ,2,2,2, , , , , , , , , , ,2,1461.32622081084
2024,02,017610,069,11,140105,1,1,03,20240176100691103,5,0,1,1,2, ,2,16, ,6,2,9, ,3,3,3, , , , , , , , , ,9,2,1173.39835695533
2024,02,017610,083,11,140105,1,1,01,20240176100831101,1,1,1,1,2, ,1,44, ,1, , , ,1,1,1, , , , , , , , , , ,2,1461.32622081084
2024,02,017610,083,11,140105,1,1,02,20240176100831102,2,1,2,1,2, ,2,41, ,1, , , ,2,2,2, , , , , , , , , , ,2,1237.45646870268
