No;EXPEDIENTE;CODIGO OSINERGMIN;REGISTRO;RUC;RAZON SOCIAL;DIRECCION OPERATIVA;DEPARTAMENTO;PROVINCIA;DISTRITO;TIPO DE ESTABLECIMIENTO;TANQUE 1;TANQUE 2;TANQUE 3;TANQUE 4;TANQUE 5;TANQUE 6;TANQUE 7;TANQUE 8;TANQUE 9;TANQUE 10;CAP.TOTAL CL (gln);FEC. EMISION;TÉRMINO DE VIGENCIA;REPRESENTANTE;GLP EN CILINDROS (kg)
1960;202100253431;159700;159700-050-181121;10432075325;MOROCCO BONIFACIO VIANNEY ROXANA;URB. SAN PAULINO LTS. 4 Y 5 DE LA MZ. J, JR. TUPAC YUPANQUI. ESQ. JR. SAN MARCOS;PUNO;SAN ROMAN;JULIACA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:GASOHOL 84 PLUS;C1:4000:GASOHOL 90 PLUS;C1:4000:GASOHOL 95 PLUS;C1:4000:GASOHOL 97 PLUS;C1:6586:Diesel B5 S-50;nan;nan;nan;nan;nan;21586.0;18/11/2021;INDEFINIDO;VIANNEY ROXANA MOROCCO BONIFACIO;0
1961;202200151370;100459;100459-050-090822;10012191443;ROSA CRUZ CASQUINO;AV. PANAMERICANA SUR Nº 410 - BARRIO CHEJOÑA;PUNO;PUNO;PUNO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:6500:Diesel B5 S-50;C1:5000:GASOHOL 90 PLUS;C1:3500:GASOHOL 84 PLUS;nan;nan;nan;nan;nan;nan;nan;15000.0;09/08/2022;INDEFINIDO;ROSA CRUZ CASQUINO;0
1962;202300063897;97169;97169-050-020623;20481402621;DISTRIBUIDORA DE REPUESTOS, LUBRICANTES Y COMBUSTIBLES S.R.L.;CARRETERA TRUJILLO-TAYABAMBA S/N SECTOR EL ENCANTO CASERIO RETAMAS;LA LIBERTAD;PATAZ;PARCOY;ESTACIONES DE SERVICIOS;C1:6500:Diesel B5 S-50;C1:2600:GASOHOL REGULAR;C1:1300:GASOHOL PREMIUM;nan;nan;nan;nan;nan;nan;nan;10400.0;02/06/2023;INDEFINIDO;CEYSA FLORES GENOVEZ;480
1963;201900201607;19900;19900-050-061219;10200390011;ANA MARIA MENDOZA ESTEBAN DE VILLALVA;AV. FERROCARRIL Y JR. TRUJILLO Nº 105;JUNIN;HUANCAYO;EL TAMBO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:1800:Diesel B5 S-50 C2:1800:Diesel B5 S-50;C1:3300:GASOHOL 95 PLUS;C1:3300:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;10200.0;06/12/2019;INDEFINIDO;ANA MARIA MENDOZA ESTEBAN DE VILLALVA.;0
1964;202300130205;111689;111689-050-150623;20487289877;DISTRIBUIDORA Y COMERCIALIZADORA ROCEL S.A.C.;SECTOR 3 MZ 11 LOTE 1 INTERSECCION DE LA AV.PACHITEA CON LA AV SAN MATIAS;PASCO;OXAPAMPA;PUERTO BERMUDEZ;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5136:Diesel B5 S-50;C1:3144:GASOHOL REGULAR C2:2101:GASOHOL PREMIUM;nan;nan;nan;nan;nan;nan;nan;nan;10381.0;15/06/2023;15/06/2024;ROBERTO CACERES BENDEZ;240
1965;201900125770;21655;21655-050-200819;20440135502;GRIFOS ESTRELLA DE DAVID E.I.R.L.;AV. RICARDO PALMA N° 504 ESQUINA CON AV. AMERICA SUR N° 1303-1305 URB. SANTO DOMINGUITO;LA LIBERTAD;TRUJILLO;TRUJILLO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:6000:GASOHOL 95 PLUS;C1:3500:Diesel B5 S-50 C2:3500:Diesel B5 S-50;C1:3000:GASOHOL 90 PLUS C2:3000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;19000.0;20/08/2019;INDEFINIDO;SEGUNDO FORTUNATO RUIZ VARAS;0
1966;1857307;40744;0003-EESS-11-2005;20494602289;JUAN CARLOS RAMOS MIÑANO E.I.R.L;CALLE LIMA NO. 100;ICA;NAZCA;NAZCA;ESTACIONES DE SERVICIOS;C1:1636:SIN PRODUCTO;C1:2219:GASOLINA 84;C1:2065:GASOLINA 90;C1:4867:DIESEL 2;C1:2219:GASOLINA 95;nan;nan;nan;nan;nan;13006.0;03/02/2009;INDEFINIDO;RAMOS MIÑANO, JUAN CARLOS;0
1967;202200257116;140011;140011-050-261222;20608002465;CORPORATION WILCARDIE S.A.C.;CARRETERA PANAMERICANA NORTE KM 179;LIMA;BARRANCA;SUPE;ESTACIONES DE SERVICIOS;C1:10000:Diesel B5 S-50;C1:3000:GASOHOL 95 PLUS;C1:1500:GASOHOL 90 PLUS;C1:1000:GASOHOL 98 PLUS;nan;nan;nan;nan;nan;nan;15500.0;26/12/2022;INDEFINIDO;CATHERINE LOURDES TOCTO JUNCO;0
1968;202200024986;88014;88014-050-180322;20603853394;ESTACION DE SERVICIO JJ AMERICANO E.I.R.L.;FRACCIONES 2 Y 3 DEL TERRENO CHACAHUAYCCO-PREDIO QUISPIQUILLA;CUSCO;CUSCO;SAN SEBASTIAN;ESTACIONES DE SERVICIOS;C1:4741:Diesel B5 S-50;C1:2678:GASOHOL 90 PLUS;C1:2009:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;nan;9428.0;18/03/2022;INDEFINIDO;JHON AMERICO HUAMAN SALAS;0
1969;201900024458;8726;8726-050-210219;20601051215;INVERSIONES ESTACIÓN DE SERVICIOS SANTA ROSA S.A.C;AV.DEL EJERCITO N° 250;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:8000:Diesel B5 S-50;C1:6000:GASOHOL 95 PLUS;C1:8000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;22000.0;21/02/2019;INDEFINIDO;EDILBERTO FLORIANO GOMEZ PALOMINO;0
1970;202300125540;19902;19902-050-130623;20568924437;EMPRESA DE TRANSPORTES GALMU S.A.C.;AV. HUANCAVELICA 1485;JUNIN;HUANCAYO;EL TAMBO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:6000:GASOHOL REGULAR;C1:6000:Diesel B5 S-50;C1:6000:Diesel B5 S-50;C1:3000:GASOHOL PREMIUM C2:3000:GASOHOL PREMIUM;nan;nan;nan;nan;nan;nan;24000.0;13/06/2023;INDEFINIDO;JHONY GALVAN MUÑICO;180
1971;202200039965;98994;98994-050-250722;20225916226;EMPRESA DE TRANSPORTES UNIDOS S.A.;LOTIZACION PINO MZ. A LOTE 1, CENTRO POBLADO MENOR SAN ISIDRO;LIMA;CAÑETE;IMPERIAL;ESTACIONES DE SERVICIOS;C1:1121:GASOHOL 90 PLUS;C1:1121:GASOHOL 84 PLUS;C1:1798:Diesel B5 S-50;C1:4000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;8040.0;25/07/2022;INDEFINIDO;ABRAN ELOY ALARCON DAMIAN;0
1972;202100195257;158400;158400-050-230921;10410743138;SUCLUPE SANTAMARIA JOSE DEL CARMEN;CALLE FEDERICO VILLAREAL S/N CP LA RAYA;LAMBAYEQUE;LAMBAYEQUE;TUCUME;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:1500:Diesel B5 S-50;C1:1000:GASOHOL 84 PLUS C2:1000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;3500.0;23/09/2021;INDEFINIDO;JOSE DEL CARMEN SUCLUPE SANTAMARIA;0
1973;202000100288;92658;92658-050-110820;10250618617;GABINA HUAMAN TAMBOHUACSO;CARRETERA PTO.MALDONADO - IBERIA-IÑAPARI KM 60;MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5000:Diesel B5 S-50;C1:4300:GASOLINA 84;nan;nan;nan;nan;nan;nan;nan;nan;9300.0;11/08/2020;INDEFINIDO;GABINA HUAMAN TAMBOHUACSO;240
1974;1492415;92670;92670-050-110711;10239250501;VALENTIN RONALD DEL CARPIO GUZMAN;MANZANA 154-LOTES N° 09-11 Y13;MADRE DE DIOS;MANU;HUEPETUHE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5312:GASOLINA 84;C1:9285:Diesel B5 S-50;C1:9317:Diesel B5 S-50;C1:9328:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;33242.0;11/07/2011;INDEFINIDO;VALENTIN RONALD DEL CARPIO GUZMAN;0
1975;202300210451;170115;170115-050-131223;20607580651;CORPORACION VOY S.A.C.;CARRETERA SANTO TOMAS-JAEN;CAJAMARCA;CUTERVO;SANTO TOMAS;ESTACIONES DE SERVICIOS;C1:6000:Diesel B5 S-50;C1:4000:GASOHOL REGULAR C2:2000:GASOHOL PREMIUM;nan;nan;nan;nan;nan;nan;nan;nan;12000.0;13/12/2023;INDEFINIDO;JOSE LINO VILCHEZ GONZALEZ;0
1976;202300210450;114171;114171-050-040923;20547699115;INVERSIONES KENY S.A.C.;INTERSECCION JR. GRAU CON EL JR. DOS DE MAYO;HUANUCO;DOS DE MAYO;LA UNION;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4000:Diesel B5 S-50;C1:4000:GASOHOL REGULAR;C1:2500:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;10500.0;04/09/2023;INDEFINIDO;KELVIN TARAZONA TREJO;0
1977;202300106281;168350;168350-050-130623;10740503184;URBINA GARCIA MARIA MONICA MILAGROS;SECTOR CARMEN ALTO S/N;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;ESTACIONES DE SERVICIOS;C1:7000:Diesel B5 S-50 C2:2000:GASOHOL REGULAR C3:1000:GASOHOL PREMIUM;nan;nan;nan;nan;nan;nan;nan;nan;nan;10000.0;13/06/2023;INDEFINIDO;URBINA GARCIA MARIA MONICA MILAGROS;0
1978;202200004372;136210;136210-050-250122;20603059680;ESTACION DE SERVICIOS AMAF EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;MZ. A, LOTE N° 01, CIUDAD DE MAJES, MÓDULO A, SECTOR I PEDREGAL;AREQUIPA;CAYLLOMA;MAJES;ESTACIONES DE SERVICIOS;C1:5000:Diesel B5 S-50;C1:5000:Diesel B5 S-50;C1:5000:GASOHOL 90 PLUS;C1:5000:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;20000.0;25/01/2022;INDEFINIDO;MAXIMO DAVILA BUSTAMANTE;0
1979;202200019312;161115;161115-050-090422;20607806161;CORPORACION GUEVARA QUISPE S.R.L.;PREDIO QUINSA KUCHO CHICHIPPATA - HUAYOCCARI;CUSCO;URUBAMBA;HUAYLLABAMBA;ESTACIONES DE SERVICIOS;C1:10618:Diesel B5 S-50;C1:5276:GASOHOL 90 PLUS C2:5276:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;21170.0;09/04/2022;INDEFINIDO;ALBERTO GUEVARA QUISPE;0
1980;202300248304;37981;37981-050-311023;10282614699;ANGEL QUISPE GUERRA;AV. HUANTA S/N SECTOR AURORA - SAN FRANCISCO;AYACUCHO;LA MAR;AYNA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4000:SIN PRODUCTO;C1:4000:GASOHOL 84 PLUS;C1:4000:GASOHOL REGULAR;C1:4000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;16000.0;31/10/2023;31/10/2024;ANGEL QUISPE GUERRA;0
1981;201900131752;145877;145877-050-210819;10462290573;ANTHONY SAUL DIAZ BARDALES;AA.HH. VISTA ALEGRE MZ. E LOTES 15 Y 16;ANCASH;SANTA;NUEVO CHIMBOTE;ESTACIONES DE SERVICIOS;C1:2246:Diesel B5 S-50;C1:2246:GASOHOL 90 PLUS;C1:1123:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;nan;5615.0;21/08/2019;INDEFINIDO;ANTHONY SAUL DIAZ BARDALES;0
1982;201800104674;108311;108311-050-250618;20516453835;INVERSIONES Y ASESORAMIENTO ESCORPIO S.A.C.;MALECON SAN MARTIN - MANZANA 50. LOTES 6, 7, 8, 51 Y 52. SECTOR BALNEARIO;LIMA;LIMA;PUCUSANA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:6000:Diesel B5 S-50;C1:1500:GASOHOL 90 PLUS C2:1500:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;9000.0;25/06/2018;INDEFINIDO;JORGE LUIS GAMARRA ACEVEDO;0
1983;201200118916;8018;8018-050-060612;20114967417;ROBHI GRIFOS S.R.L;KM. 6 CARRETERA JULIACA -PUNO;PUNO;SAN ROMAN;JULIACA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4800:GASOHOL 84 PLUS;C1:4800:DIESEL B5;nan;nan;nan;nan;nan;nan;nan;nan;9600.0;06/06/2012;INDEFINIDO;ADRIANA VICTORIA BENIQUE TIZNADO;0
1984;201500114937;102687;102687-050-170915;10167536650;MARIA DEL PILAR ALCANTARA RIVERA;CARRETERA FERREÑAFE BATANGRANDE KM 11+580, CASERÍO LA ZARANDA;LAMBAYEQUE;FERREÑAFE;PITIPO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3080:DIESEL B5;C1:1540:GASOHOL 84 PLUS C2:1540:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;6160.0;17/09/2015;INDEFINIDO;MARIA DEL PILAR ALCANTARA RIVERA;480
1985;202300016102;159462;159462-050-020223;20610149848;CORPORACION SEÑOR JUSTO JUEZ DE PATAPAMPA S.A.C.;AV. EMANCIPACION  SECTOR QQENQO PUCA PUCA MZ B 11;CUSCO;CHUMBIVILCAS;SANTO TOMAS;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:4000:Diesel B5 S-50 C2:3000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;nan;7000.0;02/02/2023;INDEFINIDO;NICANOR LOAYZA ENRIQUEZ;0
1986;202100255683;19986;19986-050-080222;10762173731;DIEGO OSWALDO HUMARI QUISPE;AV. ALTO HUANCARAY MZ. B LTE. 6, ASOCIACION DE VIVIENDA SAN CARLOS;LIMA;LIMA;SANTA ANITA;ESTACIONES DE SERVICIOS;C1:2000:GASOHOL 95 PLUS;C1:2000:GASOHOL 84 PLUS;C1:4000:Diesel B5 S-50;C1:1500:GASOHOL 90 PLUS C2:1500:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;11000.0;08/02/2022;INDEFINIDO;DIEGO OSWALDO HUMARI QUISPE;0
1987;202300134683;166285;166285-050-110623;10423168680;JACQUELINE HUAMAN SALAS;SECTOR SOÑAQUE, CARRETERA SANTO TOMAS - ESPINAR;CUSCO;CHUMBIVILCAS;SANTO TOMAS;ESTACIONES DE SERVICIOS;C1:8308:Diesel B5 S-50;C1:8341:Diesel B5 S-50;C1:5191:GASOHOL REGULAR;C1:2019:GASOHOL 84 PLUS;C1:3051:GASOHOL PREMIUM;nan;nan;nan;nan;nan;26910.0;11/06/2023;INDEFINIDO;JACQUELINE HUAMAN SALAS;0
1988;202300179649;64373;64373-050-190723;10237051322;ESTRELLA TINOCO SOTO DE VALDIVIA;AV. PERÚ S/N ANEXO DE CHILCAS;HUANCAVELICA;TAYACAJA;DANIEL HERNANDEZ;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2500:Diesel B5 S-50 C2:1000:GASOHOL REGULAR C3:500:GASOHOL PREMIUM;nan;nan;nan;nan;nan;nan;nan;nan;nan;4000.0;19/07/2023;INDEFINIDO;ESTRELLA TINOCO SOTO DE VALDIVIA;0
1989;202300020143;112666;112666-050-100223;20601240344;ESTACION DE SERVICIOS LA BLANQUITA E.I.R.L.;URB. ALEXANDER MANZANA A-6 LOTES 01,02 Y 03 A -AV. CIRCUNVALACION ESQUINA CON CALLE S/N.;PUNO;SAN ROMAN;JULIACA;ESTACIONES DE SERVICIOS;C1:8500:Diesel B5 S-50;C1:5290:GASOHOL 90 PLUS C2:2590:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;16380.0;31/01/2023;INDEFINIDO;NIGSA HUAQUISTO CHAHUARA;0
1990;202100235775;159315;159315-050-251121;20602135714;GRUPO D' GUADALUPE S.A.C.;SECTOR PAMPA HERMITA MZ. B LT. 8;CUSCO;QUISPICANCHI;OROPESA;ESTACIONES DE SERVICIOS;C1:9307:Diesel B5 S-50;C1:9307:Diesel B5 S-50;C1:9307:GASOHOL 90 PLUS;C1:5235:GASOHOL 95 PLUS C2:3984:GASOHOL 97 PLUS;nan;nan;nan;nan;nan;nan;37140.0;25/11/2021;INDEFINIDO;VILLACA CONDORI YUDI MARIBEL;0
1991;202300085375;94052;94052-050-090623;20480652364;ESTACION DE SERVICIOS MAX PETROLL S.R.L.;CARRETERA CHAMAYA  SAN IGNACIO KM 14.5 SECTOR MONTE GRANDE;CAJAMARCA;JAEN;JAEN;ESTACIONES DE SERVICIOS;C1:4000:Diesel B5 S-50;C1:3000:GASOHOL REGULAR;C1:3000:GASOHOL PREMIUM;C1:3000:GASOHOL REGULAR;C1:5000:Diesel B5 S-50;nan;nan;nan;nan;nan;18000.0;09/06/2023;INDEFINIDO;BILLY JOSEF MONTEZA PADILLA;0
1992;202300194949;164760;164760-050-070923;20608876007;EMPRESA DE TRANSPORTES HIJOS DE MOISES LEON S.R.L.;JR. PRIMAVERA S/N SECTOR LOS PINOS;ANCASH;HUARAZ;HUARAZ;ESTACIONES DE SERVICIOS;C1:10380:Diesel B5 S-50;C1:2600:GASOHOL REGULAR C2:2600:GASOHOL PREMIUM C3:2600:GASOHOL 84 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;18180.0;07/09/2023;INDEFINIDO;JESUS MOISÉS LEÓN SOLORZANO;0
1993;202300142645;105470;105470-050-110623;20542306051;GRIFO DIANA & JESUS S.R.L.;CALLE PUTUMAYO N° 277 ESQUINA CON CALLE AMAZONAS - SAN LORENZO;LORETO;DATEM DEL MARAÑON;BARRANCA;ESTACIONES DE SERVICIOS;C1:1963:GASOLINA 84;C1:1963:DIESEL B5;C1:2000:GASOLINA REGULAR;nan;nan;nan;nan;nan;nan;nan;5926.0;11/06/2023;INDEFINIDO;ALDO CHANCHARI ISUIZA;720
1994;201900115370;64286;64286-050-190719;20530667040;GRIFO Y ESTACIÓN DE SERVICIOS R. CH S.R.L.;CARRETERA ASFALTADA PATIVILCA HUARAZ KM 198+152 SECTOR RUMICHUCO ( C.P. DE TOCLLA);ANCASH;HUARAZ;HUARAZ;ESTACIONES DE SERVICIOS;C1:3000:Diesel B5 S-50;C1:1500:GASOHOL 95 PLUS C2:1500:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;6000.0;19/07/2019;INDEFINIDO;ELVIRA ASUNCION TOLEDO CHAUCA;0
1995;201600005005;8903;8903-050-030216;20273363026;SERVICENTRO SAN LUIS S.A.C.;VARIANTE DE UCHUMAYO KM. 3.5;AREQUIPA;AREQUIPA;CERRO COLORADO;ESTACIONES DE SERVICIOS;C1:8000:Diesel B5 S-50;C1:5000:Diesel B5 S-50 C2:3000:GASOHOL 90 PLUS;C1:3000:GASOHOL 98 PLUS C2:3000:GASOHOL 95 PLUS;C1:6000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;28000.0;02/02/2016;INDEFINIDO;ANTONIO JOSE MENDOZA CHAVEZ;0
1996;201700092962;128073;128073-050-240617;10250104087;CIRILA VARGAS CARDENAS;ZONA RURAL DE LA CARRETERA PUERTO MALDONADO  CUSCO EN LA COMUNIDAD SAN BERNARDO;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:10623:Diesel B5 S-50;C1:10623:Diesel B5 S-50;C1:10623:GASOLINA 84;C1:5323:GASOLINA 90;nan;nan;nan;nan;nan;nan;37192.0;21/06/2017;INDEFINIDO;CIRILA VARGAS CARDENAS;0
1997;201900177003;19942;19942-050-281019;20510075901;ESTACION DE SERVICIO HORNA S.R.L.;ESQ. AV. SEPARADORA INDUSTRIAL N° 809;LIMA;LIMA;ATE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:8000:Diesel B5 S-50;C1:2000:GASOHOL 95 PLUS;C1:5000:GASOHOL 97 PLUS;C1:4000:GASOHOL 95 PLUS;C1:4000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;23000.0;28/10/2019;INDEFINIDO;ELMER NALDO HORNA SARAVIA;0
1998;202200032398;101642;101642-050-220222;20609022214;GRUPO QUILLY SOCIEDAD ANONIMA CERRADA;CALLE PRINCIPAL MZ. C, LOTE 4;MADRE DE DIOS;MANU;HUEPETUHE;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:5587:Diesel B5 S-50;C1:9560:Diesel B5 S-50;C1:9560:Diesel B5 S-50;C1:9571:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;34278.0;22/02/2022;INDEFINIDO;JOEL JESUS CORTEZ FERNANDEZ;0
1999;202300265513;165101;165101-050-171123;10418966721;OCAMPO RODRIGUEZ ANTONIO;ANEXO EL LIMON S/N;AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;ESTACIONES DE SERVICIOS;C1:3000:Diesel B5 S-50;C1:3000:GASOLINA REGULAR;C1:3000:Diesel B5 S-50;nan;nan;nan;nan;nan;nan;nan;9000.0;17/11/2023;INDEFINIDO;ANTONIO OCAMPO RODRIGUEZ;0
2000;202300262135;166324;166324-050-181123;20611633671;INVERSIONES DIESEL PACIFICO S.A.C.;LA HUACA P20 PROYECTO LA HUACA INDIVIDUALES P18013789 DESVIO VARIANTE PASAMAYO;LIMA;HUARAL;HUARAL;ESTACIONES DE SERVICIOS;C1:8000:Diesel B5 S-50;C1:4000:GASOHOL REGULAR C2:2000:GASOHOL PREMIUM C3:2000:SIN PRODUCTO;nan;nan;nan;nan;nan;nan;nan;nan;16000.0;18/11/2023;INDEFINIDO;PALACIOS GAMARRA MILAGRO ISABEL;720
2001;202300159142;127288;127288-050-260723;10800174835;GALIA AYDEE MUÑOZ EYZAGUIRRE;AV. TAHUANTINSUYO S/N - CARRETERA PICHARI - RIO ENE MZ. P-2 LT. 1 C.P. NATIVIDAD;CUSCO;LA CONVENCION;PICHARI;ESTACIONES DE SERVICIOS;C1:6000:Diesel B5 S-50;C1:3000:GASOHOL 84 PLUS C2:3000:GASOHOL REGULAR;C1:6000:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;nan;18000.0;26/07/2023;26/07/2024;GALIA AYDEE MUÑOZ EYZAGUIRRE;720
2002;202300045855;19880;19880-050-060423;20600705289;INVERSIONES CECO. S.A.C;AV. DE LA CULTURA N° 722 Y AV. MICAELA BASTIDAS N° 139;CUSCO;CUSCO;WANCHAQ;ESTACIONES DE SERVICIOS;C1:6000:GASOHOL REGULAR C2:6000:Diesel B5 S-50;C1:5000:Diesel B5 S-50 C2:5000:GASOHOL REGULAR;C1:3800:GASOHOL PREMIUM;C1:6000:Diesel B5 S-50 C2:6000:GASOHOL REGULAR;C1:4000:SIN PRODUCTO;C1:4000:GASOHOL REGULAR C2:4000:GASOHOL PREMIUM;nan;nan;nan;nan;49800.0;06/04/2023;INDEFINIDO;CARMEN CECILIA HERNANDEZ GOZALVEZ;0
2003;202300037765;8875;8875-050-210223;20532997250;INVERSIONES & NEGOCIOS VIRGEN DE COPACABANA S.A.C. - I. & N. VIRGEN DE COPACABANA S.A.C.;CARRETERA PANAMERICANA SUR KM. 1303;TACNA;TACNA;TACNA;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3040:SIN PRODUCTO;C1:6000:Diesel B5 S-50;C1:3040:GASOHOL 90 PLUS;C1:3040:SIN PRODUCTO;C1:3040:GASOHOL 95 PLUS;nan;nan;nan;nan;nan;18160.0;21/02/2023;INDEFINIDO;JOSE HUMBERTO MAMANI TENORIO;0
2004;201600115261;14566;14566-050-200816;20479635910;HERMANOS JARA S.C.R.L.;AV. AUGUSTO B. LEGUIA N°498;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;ESTACIONES DE SERVICIOS;C1:3000:DIESEL B5;C1:2300:GASOHOL 90 PLUS;C1:4000:GASOHOL 84 PLUS;C1:6000:DIESEL B5,Diesel B5 S-50;nan;nan;nan;nan;nan;nan;15300.0;20/08/2016;INDEFINIDO;OSWALDO JARA COTRINA;0
2005;201800000240;8897;8897-050-170118;20480527209;ANGELES HERMANOS S.A.C;AV. 8 DE OCTUBRE N° 330 - CIUDAD ETEN;LAMBAYEQUE;CHICLAYO;ETEN;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:1500:Diesel B5 S-50;C1:2700:GASOHOL 84 PLUS;C1:1500:Diesel B5 S-50;C1:1500:GASOHOL 84 PLUS C2:1500:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;8700.0;17/01/2018;INDEFINIDO;CESAR ANGELES MILLONES;0
2006;202300184475;9524;9524-050-120823;20609384159;GRIFO FRM E.I.R.L.;URB. PROLIMA III ETAPA MZ. H LT. 31  PANAMERICANA NORTE;LIMA;LIMA;LOS OLIVOS;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:2000:GASOHOL PREMIUM C2:3000:Diesel B5 S-50;C1:1000:GASOHOL PREMIUM C2:1500:GASOHOL REGULAR;nan;nan;nan;nan;nan;nan;nan;nan;7500.0;12/08/2023;INDEFINIDO;EDILBERTO GERARDO CORDOVA JARA;0
2007;202300092028;39462;39462-050-040523;20610567909;POWER STATION SOCIEDAD ANONIMA CERRADA;AV. 1 DE JUNIO N° 1169 - CARRETERA FEDERICO BASADRE KM. 34.300;UCAYALI;CORONEL PORTILLO;CAMPOVERDE;ESTACIONES DE SERVICIOS;C1:6000:DIESEL B5;C1:5500:DIESEL B5;C1:3900:GASOLINA REGULAR C2:2000:GASOLINA REGULAR;C1:2900:GASOLINA REGULAR C2:2900:GASOLINA REGULAR;nan;nan;nan;nan;nan;nan;23200.0;04/05/2023;INDEFINIDO;NICK MICHAEL AROSTEGUI GLORIA;0
2008;202200085975;159000;159000-050-240522;10741588698;HUAMAN ZAMORA YOMER NILTON;INTERSECCIÓN PASAJE N° 10 Y JIRON 5, CRUZ PATA, SECTOR TARA PATA;AYACUCHO;LA MAR;CHILCAS;ESTACIONES DE SERVICIOS;C1:4000:Diesel B5 S-50;C1:2000:GASOHOL 90 PLUS C2:2000:GASOHOL 90 PLUS;nan;nan;nan;nan;nan;nan;nan;nan;8000.0;24/05/2022;INDEFINIDO;YOMER NILTON HUAMAN ZAMORA;0
2009;202300042655;34011;34011-050-100323;20608942166;GRIFO EL SOL LAS PALOMAS S.A.C.;AV. EL SOL N° 645;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;PUESTO DE VENTA DE COMBUSTIBLE - GRIFOS;C1:3000:GASOHOL 84 PLUS;C1:1500:Diesel B5 S-50 C2:1500:GASOHOL REGULAR;C1:2500:SIN PRODUCTO;nan;nan;nan;nan;nan;nan;nan;8500.0;10/03/2023;INDEFINIDO;EVELYN BENAVIDES GALVEZ;720
